sleTy,fshName,creatDate,pc,accmltPc,accmlyYr
산지,광어,2021-04-25,14798.0,14798.0,752300.0
산지,광어,2021-04-26,10000.0,13397.0,799919.0
산지,광어,2021-04-27,15430.0,13906.0,780789.0
산지,광어,2021-04-28,11845.0,13684.0,833148.0
산지,광어,2021-04-29,10000.0,13372.0,832782.0
산지,광어,2021-04-30,9999.0,13182.0,841063.0
산지,광어,2021-05-01,23871.0,14643.0,722796.0
산지,광어,2021-05-02,14500.0,14636.0,746045.0
산지,광어,2021-05-03,10441.0,14475.0,761113.0
산지,광어,2021-05-04,11938.0,14397.0,782492.0
산지,광어,2021-05-05,15021.0,14420.0,736635.0
산지,광어,2021-05-06,9999.0,14286.0,771588.0
산지,광어,2021-05-07,10000.0,14170.0,786347.0
산지,광어,2021-05-08,14642.0,14184.0,798212.0
산지,광어,2021-05-09,14642.0,14184.0,813575.0
산지,광어,2021-05-10,10269.0,14097.0,815430.0
산지,광어,2021-05-11,10000.0,14007.0,806190.0
산지,광어,2021-05-12,14855.0,14030.0,820626.0
산지,광어,2021-05-13,10000.0,13947.0,832295.0
산지,광어,2021-05-14,10000.0,13874.0,843993.0
산지,광어,2021-05-15,14809.0,13896.0,960833.0
산지,광어,2021-05-16,14809.0,13896.0,950661.0
산지,광어,2021-05-17,15725.0,13958.0,950819.0
산지,광어,2021-05-18,10000.0,13900.0,946985.0
산지,광어,2021-05-19,15001.0,13924.0,944715.0
산지,광어,2021-05-20,10571.0,13892.0,943243.0
산지,광어,2021-05-21,9998.0,13866.0,953120.0
산지,광어,2021-05-22,15646.0,13900.0,920031.0
산지,광어,2021-05-23,15646.0,13900.0,918549.0
산지,광어,2021-05-24,9999.0,13878.0,926121.0
산지,광어,2021-05-25,15465.0,15465.0,882506.0
산지,광어,2021-05-26,10000.0,13893.0,1010833.0
산지,광어,2021-05-27,15742.0,14355.0,1015260.0
산지,광어,2021-05-28,10000.0,13829.0,1013035.0
산지,광어,2021-05-29,16128.0,14157.0,1452424.0
산지,광어,2021-05-30,12647.0,13968.0,1318898.0
산지,광어,2021-05-31,10000.0,13763.0,1283899.0
산지,광어,2021-06-01,24000.0,15498.0,1133995.0
산지,광어,2021-06-02,10000.0,15323.0,1084481.0
산지,광어,2021-06-03,16317.0,15362.0,1088725.0
산지,광어,2021-06-04,18047.0,15488.0,1083243.0
산지,광어,2021-06-05,16680.0,15531.0,1172265.0
산지,광어,2021-06-06,16680.0,15531.0,1156102.0
산지,광어,2021-06-07,16413.0,15561.0,1118364.0
산지,광어,2021-06-08,10000.0,15412.0,1089382.0
산지,광어,2021-06-09,10000.0,15278.0,1085426.0
산지,광어,2021-06-10,16706.0,15320.0,1074803.0
산지,광어,2021-06-11,16391.0,15351.0,1068563.0
산지,광어,2021-06-12,16431.0,15381.0,1013034.0
산지,광어,2021-06-13,16431.0,15381.0,1011731.0
산지,광어,2021-06-14,10000.0,15254.0,1006694.0
산지,광어,2021-06-15,18833.0,15369.0,998583.0
산지,광어,2021-06-16,20250.0,15527.0,1000082.0
산지,광어,2021-06-17,10000.0,15434.0,983599.0
산지,광어,2021-06-18,22250.0,15610.0,974960.0
산지,광어,2021-06-19,16275.0,15624.0,937951.0
산지,광어,2021-06-20,16275.0,15624.0,939750.0
산지,광어,2021-06-21,16379.0,15640.0,945133.0
산지,광어,2021-06-22,10000.0,15536.0,941820.0
산지,광어,2021-06-23,11758.0,15484.0,928284.0
산지,광어,2021-06-24,10000.0,13333.0,857535.0
산지,광어,2021-06-25,16195.0,14287.0,912918.0
산지,광어,2021-06-26,16127.0,14747.0,612748.0
산지,광어,2021-06-27,16127.0,14747.0,705341.0
산지,광어,2021-06-28,16656.0,15129.0,787970.0
산지,광어,2021-06-29,11305.0,14844.0,676686.0
산지,광어,2021-06-30,10000.0,14495.0,705010.0
산지,광어,2021-07-01,23677.0,15808.0,627707.0
산지,광어,2021-07-02,18021.0,15958.0,718473.0
산지,광어,2021-07-03,16394.0,15977.0,647911.0
산지,광어,2021-07-04,16307.0,15990.0,602268.0
산지,광어,2021-07-05,11098.0,15836.0,666684.0
산지,광어,2021-07-06,16910.0,15876.0,674259.0
산지,광어,2021-07-07,16862.0,15911.0,695010.0
산지,광어,2021-07-08,16369.0,15927.0,698475.0
산지,광어,2021-07-09,10958.0,15784.0,730190.0
산지,광어,2021-07-10,16348.0,15801.0,687994.0
산지,광어,2021-07-11,16348.0,15801.0,657739.0
산지,광어,2021-07-12,11629.0,15697.0,652971.0
산지,광어,2021-07-13,9998.0,15582.0,662616.0
산지,광어,2021-07-14,16757.0,15614.0,671701.0
산지,광어,2021-07-15,9995.0,15490.0,680374.0
산지,광어,2021-07-16,9999.0,15384.0,683530.0
산지,광어,2021-07-17,16434.0,15409.0,776775.0
산지,광어,2021-07-18,16434.0,15409.0,788410.0
산지,광어,2021-07-19,11246.0,15345.0,801733.0
산지,광어,2021-07-20,16589.0,15373.0,814829.0
산지,광어,2021-07-21,16665.0,15401.0,815679.0
산지,광어,2021-07-22,16464.0,15423.0,791671.0
산지,광어,2021-07-23,14790.0,15428.0,795486.0
산지,광어,2021-07-24,16364.0,16364.0,12483.0
산지,광어,2021-07-25,16364.0,16364.0,140108.0
산지,광어,2021-07-26,16473.0,16419.0,274342.0
산지,광어,2021-07-27,9225.0,14572.0,365143.0
산지,광어,2021-07-28,16446.0,14947.0,495568.0
산지,광어,2021-07-29,16178.0,15152.0,606089.0
산지,광어,2021-07-30,15945.0,15670.0,707174.0
산지,광어,2021-07-31,15967.0,15703.0,620299.0
산지,광어,2021-08-01,21419.0,15926.0,554881.0
산지,광어,2021-08-02,21000.0,16153.0,579086.0
산지,광어,2021-08-03,15805.0,15975.0,611479.0
산지,광어,2021-08-04,8000.0,15630.0,630963.0
산지,광어,2021-08-05,15483.0,15624.0,651206.0
산지,광어,2021-08-06,16150.0,15644.0,648072.0
산지,광어,2021-08-07,16096.0,15660.0,936296.0
산지,광어,2021-08-08,16096.0,15660.0,940528.0
산지,광어,2021-08-09,10958.0,15517.0,928323.0
산지,광어,2021-08-10,15774.0,15525.0,923652.0
산지,광어,2021-08-11,16500.0,15548.0,934554.0
산지,광어,2021-08-12,15929.0,15559.0,941706.0
산지,광어,2021-08-13,15314.0,15552.0,927766.0
산지,광어,2021-08-14,15672.0,15555.0,886132.0
산지,광어,2021-08-15,16405.0,15578.0,892868.0
산지,광어,2021-08-16,15875.0,15586.0,889072.0
산지,광어,2021-08-17,15142.0,15459.0,893045.0
산지,광어,2021-08-18,14924.0,15446.0,888787.0
산지,광어,2021-08-19,15498.0,15321.0,884209.0
산지,광어,2021-08-20,14977.0,15313.0,888571.0
산지,광어,2021-08-21,15023.0,15306.0,1013440.0
산지,광어,2021-08-22,15023.0,15306.0,1029781.0
산지,광어,2021-08-23,16211.0,15096.0,890583.0
산지,광어,2021-08-24,14773.0,13741.0,835993.0
산지,광어,2021-08-25,15276.0,14048.0,892385.0
산지,광어,2021-08-26,16514.0,14592.0,857688.0
산지,광어,2021-08-27,14733.0,14610.0,900149.0
산지,광어,2021-08-28,14637.0,14613.0,752105.0
산지,광어,2021-08-29,14637.0,14613.0,774393.0
산지,광어,2021-08-30,9988.0,14215.0,774759.0
산지,광어,2021-08-31,15025.0,13953.0,785979.0
산지,광어,2021-09-01,20773.0,14738.0,714515.0
산지,광어,2021-09-02,9999.0,14573.0,709211.0
산지,광어,2021-09-03,14280.0,14563.0,764505.0
산지,광어,2021-09-04,15021.0,14579.0,766657.0
산지,광어,2021-09-05,15021.0,14579.0,784959.0
산지,광어,2021-09-06,13616.0,14570.0,785011.0
산지,광어,2021-09-07,10000.0,14447.0,744745.0
산지,광어,2021-09-08,11453.0,14371.0,745650.0
산지,광어,2021-09-09,15373.0,14399.0,741658.0
산지,광어,2021-09-10,15285.0,14424.0,745849.0
산지,광어,2021-09-11,15520.0,14453.0,868964.0
산지,광어,2021-09-12,16162.0,14498.0,876717.0
산지,광어,2021-09-13,15023.0,14512.0,893504.0
산지,광어,2021-09-14,14984.0,14524.0,898582.0
산지,광어,2021-09-15,15033.0,14536.0,861642.0
산지,광어,2021-09-16,14517.0,14536.0,864565.0
산지,광어,2021-09-17,15361.0,14555.0,858589.0
산지,광어,2021-09-18,15109.0,14567.0,947901.0
산지,광어,2021-09-19,15136.0,14580.0,938005.0
산지,광어,2021-09-20,15316.0,14596.0,939554.0
산지,광어,2021-09-21,15316.0,14596.0,932098.0
산지,광어,2021-09-22,15040.0,15040.0,711063.0
산지,광어,2021-09-23,15230.0,15135.0,633890.0
산지,광어,2021-09-24,15563.0,15278.0,965155.0
산지,광어,2021-09-25,15593.0,15357.0,1654762.0
산지,광어,2021-09-26,15593.0,15357.0,1512076.0
산지,광어,2021-09-27,16014.0,15488.0,1403860.0
산지,광어,2021-09-28,15959.0,15340.0,1276992.0
산지,광어,2021-09-29,10000.0,14825.0,1199989.0
산지,광어,2021-09-30,16460.0,14989.0,1195551.0
산지,광어,2021-10-01,22000.0,15714.0,1084385.0
산지,광어,2021-10-02,15675.0,15712.0,1830331.0
산지,광어,2021-10-03,15675.0,15712.0,1749725.0
산지,광어,2021-10-04,16353.0,15740.0,1696380.0
산지,광어,2021-10-05,20377.0,15941.0,1618543.0
산지,광어,2021-10-06,16623.0,15967.0,1564728.0
산지,광어,2021-10-07,20900.0,16169.0,1498783.0
산지,광어,2021-10-08,16314.0,16174.0,1446515.0
산지,광어,2021-10-09,16583.0,16187.0,1525566.0
산지,광어,2021-10-10,16583.0,16187.0,1485550.0
산지,광어,2021-10-11,16824.0,16208.0,1454850.0
산지,광어,2021-10-12,17213.0,16239.0,1415368.0
산지,광어,2021-10-13,14785.0,16197.0,1373485.0
산지,광어,2021-10-14,17089.0,16222.0,1331757.0
산지,광어,2021-10-15,16969.0,16243.0,1299880.0
산지,광어,2021-10-16,16832.0,16259.0,1371850.0
산지,광어,2021-10-17,16832.0,16259.0,1346507.0
산지,광어,2021-10-18,22000.0,16430.0,1327733.0
산지,광어,2021-10-19,17178.0,16449.0,1302282.0
산지,광어,2021-10-20,10000.0,16319.0,1274404.0
산지,광어,2021-10-21,9998.0,16182.0,1252135.0
산지,광어,2021-10-22,17124.0,13561.0,595026.0
산지,광어,2021-10-23,16992.0,14705.0,1594919.0
산지,광어,2021-10-24,16992.0,14705.0,1321788.0
산지,광어,2021-10-25,10624.0,14381.0,1221673.0
산지,광어,2021-10-26,17097.0,14274.0,1119347.0
산지,광어,2021-10-27,12770.0,14395.0,1063717.0
산지,광어,2021-10-28,9996.0,14299.0,999892.0
산지,광어,2021-10-29,10000.0,14175.0,1062183.0
산지,광어,2021-10-30,9999.0,14104.0,1231118.0
산지,광어,2021-10-31,10000.0,13847.0,1167842.0
산지,광어,2021-11-01,21467.0,14582.0,1069547.0
산지,광어,2021-11-02,16266.0,14723.0,1035401.0
산지,광어,2021-11-03,17844.0,14673.0,1007292.0
산지,광어,2021-11-04,11530.0,14665.0,976138.0
산지,광어,2021-11-05,16764.0,14594.0,942862.0
산지,광어,2021-11-06,16775.0,14652.0,1092780.0
산지,광어,2021-11-07,16775.0,14652.0,1074354.0
산지,광어,2021-11-08,11088.0,14608.0,1048147.0
산지,광어,2021-11-09,16454.0,14540.0,1023182.0
산지,광어,2021-11-10,17462.0,14558.0,1002736.0
산지,광어,2021-11-11,17137.0,14617.0,978886.0
산지,광어,2021-11-12,16734.0,14664.0,958602.0
산지,광어,2021-11-13,16338.0,14700.0,975171.0
산지,광어,2021-11-14,16338.0,14700.0,969938.0
산지,광어,2021-11-15,16769.0,14744.0,958864.0
산지,광어,2021-11-16,10000.0,14669.0,948073.0
산지,광어,2021-11-17,10639.0,14616.0,934854.0
산지,광어,2021-11-18,9990.0,14566.0,921824.0
산지,광어,2021-11-19,9998.0,14528.0,910004.0
산지,광어,2021-11-20,16471.0,14562.0,952213.0
산지,광어,2021-11-21,16471.0,0.0,620507.0
산지,광어,2021-11-22,15812.0,15812.0,784235.0
산지,광어,2021-11-23,12424.0,15109.0,746960.0
산지,광어,2021-11-24,10000.0,14279.0,682940.0
산지,광어,2021-11-25,16708.0,14684.0,632773.0
산지,광어,2021-11-26,11205.0,14374.0,612724.0
산지,광어,2021-11-27,15548.0,14504.0,976435.0
산지,광어,2021-11-28,17138.0,14768.0,923457.0
산지,광어,2021-11-29,9996.0,14443.0,921815.0
산지,광어,2021-11-30,9999.0,14194.0,3756654.0
산지,광어,2021-12-01,20613.0,14479.0,3421271.0
산지,광어,2021-12-02,16315.0,14385.0,3158633.0
산지,광어,2021-12-03,9998.0,14274.0,2964828.0
산지,광어,2021-12-04,15579.0,14316.0,2864639.0
산지,광어,2021-12-05,15579.0,14316.0,2724020.0
산지,광어,2021-12-06,9996.0,14241.0,2590353.0
산지,광어,2021-12-07,15813.0,14199.0,2471989.0
산지,광어,2021-12-08,15763.0,14128.0,2358497.0
산지,광어,2021-12-09,10284.0,14078.0,2258917.0
산지,광어,2021-12-10,9999.0,13991.0,2178876.0
산지,광어,2021-12-11,16277.0,14045.0,2137256.0
산지,광어,2021-12-12,16595.0,14105.0,2066255.0
산지,광어,2021-12-13,10000.0,14042.0,2006183.0
산지,광어,2021-12-14,10000.0,13983.0,1945449.0
산지,광어,2021-12-15,10000.0,13930.0,1889330.0
산지,광어,2021-12-16,13140.0,13943.0,1838263.0
산지,광어,2021-12-17,10000.0,13894.0,1789941.0
산지,광어,2021-12-18,15597.0,13926.0,1824347.0
산지,광어,2021-12-19,15597.0,13926.0,1783336.0
산지,광어,2021-12-20,10000.0,13874.0,1741431.0
산지,광어,2021-12-21,15161.0,12580.0,33441.0
산지,광어,2021-12-22,9999.0,12543.0,60986.0
산지,광어,2021-12-23,10769.0,12741.0,89911.0
산지,광어,2021-12-24,14917.0,12670.0,116370.0
산지,광어,2021-12-25,14141.0,12834.0,239376.0
산지,광어,2021-12-26,16693.0,13220.0,259337.0
산지,광어,2021-12-27,10000.0,13084.0,272038.0
산지,광어,2021-12-28,14378.0,13293.0,277681.0
산지,광어,2021-12-29,10829.0,13266.0,285066.0
산지,광어,2021-12-30,14389.0,13374.0,275606.0
산지,광어,2021-12-31,10521.0,13303.0,281174.0
산지,광어,2022-01-01,19403.0,13698.0,11312.0
산지,광어,2022-01-02,14214.0,13714.0,11159.0
산지,광어,2022-01-03,11285.0,13668.0,11248.0
산지,광어,2022-01-04,9999.0,13587.0,11124.0
산지,광어,2022-01-05,14636.0,13616.0,11355.0
산지,광어,2022-01-06,10355.0,13564.0,11487.0
산지,광어,2022-01-07,10000.0,13508.0,11504.0
산지,광어,2022-01-08,14882.0,13541.0,11526.0
산지,광어,2022-01-09,14882.0,13541.0,11516.0
산지,광어,2022-01-10,14882.0,13541.0,11460.0
산지,광어,2022-01-11,9981.0,13483.0,11453.0
산지,광어,2022-01-12,10348.0,13430.0,11440.0
산지,광어,2022-01-13,9999.0,13386.0,11413.0
산지,광어,2022-01-14,14268.0,13404.0,11364.0
산지,광어,2022-01-15,14379.0,13424.0,11341.0
산지,광어,2022-01-16,14379.0,13424.0,11322.0
산지,광어,2022-01-17,9999.0,13380.0,11327.0
산지,광어,2022-01-18,12404.0,13390.0,11332.0
산지,광어,2022-01-19,13767.0,13342.0,11315.0
산지,광어,2022-01-20,10780.0,12792.0,10970.0
산지,광어,2022-01-21,9999.0,12485.0,11481.0
산지,광어,2022-01-22,14466.0,12881.0,11388.0
산지,광어,2022-01-23,14466.0,12881.0,11291.0
산지,광어,2022-01-24,10000.0,12656.0,11379.0
산지,광어,2022-01-25,13994.0,12823.0,11338.0
산지,광어,2022-01-26,14080.0,12963.0,11295.0
산지,광어,2022-01-27,14384.0,13105.0,11281.0
산지,광어,2022-01-28,14354.0,13218.0,11178.0
산지,광어,2022-01-29,13883.0,13274.0,11161.0
산지,광어,2022-01-30,14291.0,13352.0,11177.0
산지,광어,2022-01-31,14071.0,13403.0,11079.0
산지,광어,2022-02-01,18732.0,13711.0,11096.0
산지,광어,2022-02-02,15147.0,13768.0,11083.0
산지,광어,2022-02-03,9999.0,13644.0,11057.0
산지,광어,2022-02-04,14165.0,13568.0,11039.0
산지,광어,2022-02-05,14083.0,13585.0,11050.0
산지,광어,2022-02-06,14083.0,13585.0,11047.0
산지,광어,2022-02-07,10292.0,13497.0,11026.0
산지,광어,2022-02-08,13979.0,13408.0,11010.0
산지,광어,2022-02-09,13911.0,13423.0,11008.0
산지,광어,2022-02-10,9998.0,13341.0,11001.0
산지,광어,2022-02-11,11934.0,13321.0,10994.0
산지,광어,2022-02-12,13894.0,13335.0,10991.0
산지,광어,2022-02-13,13894.0,13335.0,10985.0
산지,광어,2022-02-14,9998.0,13269.0,10970.0
산지,광어,2022-02-15,13627.0,13277.0,10975.0
산지,광어,2022-02-16,14323.0,13253.0,10950.0
산지,광어,2022-02-17,13747.0,13264.0,10956.0
산지,광어,2022-02-18,9999.0,13202.0,10946.0
산지,광어,2022-02-19,13706.0,13706.0,10604.0
산지,광어,2022-02-20,13706.0,13706.0,10845.0
산지,광어,2022-02-21,11004.0,12786.0,10962.0
산지,광어,2022-02-22,13625.0,12758.0,10948.0
산지,광어,2022-02-23,13915.0,12951.0,10918.0
산지,광어,2022-02-24,10987.0,12812.0,10875.0
산지,광어,2022-02-25,13593.0,12609.0,10837.0
산지,광어,2022-02-26,13751.0,12713.0,10831.0
산지,광어,2022-02-27,13751.0,12713.0,10831.0
산지,광어,2022-02-28,10000.0,12578.0,10879.0
산지,광어,2022-03-01,13730.0,13275.0,10772.0
산지,광어,2022-03-02,11108.0,13199.0,10784.0
산지,광어,2022-03-03,10696.0,13121.0,10800.0
산지,광어,2022-03-04,10920.0,13060.0,10757.0
산지,광어,2022-03-05,13783.0,13084.0,10798.0
산지,광어,2022-03-06,15000.0,13143.0,10860.0
산지,광어,2022-03-07,10960.0,13089.0,10902.0
산지,광어,2022-03-08,10000.0,13014.0,10942.0
산지,광어,2022-03-09,13497.0,13027.0,10983.0
산지,광어,2022-03-10,10623.0,12979.0,11014.0
산지,광어,2022-03-11,10000.0,12921.0,11027.0
산지,광어,2022-03-12,13812.0,12942.0,11082.0
산지,광어,2022-03-13,13812.0,12942.0,11125.0
산지,광어,2022-03-14,11030.0,12913.0,11159.0
산지,광어,2022-03-15,13960.0,12883.0,11210.0
산지,광어,2022-03-16,10000.0,12833.0,11240.0
산지,광어,2022-03-17,9999.0,12795.0,11271.0
산지,광어,2022-03-18,10000.0,12760.0,11296.0
산지,광어,2022-03-19,13732.0,12779.0,11293.0
산지,광어,2022-03-20,15000.0,12820.0,11341.0
산지,광어,2022-03-21,10000.0,11797.0,11936.0
산지,광어,2022-03-22,11785.0,12240.0,11956.0
산지,광어,2022-03-23,9998.0,12086.0,12061.0
산지,광어,2022-03-24,11848.0,12265.0,12052.0
산지,광어,2022-03-25,13598.0,12413.0,11926.0
산지,광어,2022-03-26,13367.0,12508.0,11924.0
산지,광어,2022-03-27,14725.0,12710.0,11962.0
산지,광어,2022-03-28,9998.0,12552.0,11957.0
산지,광어,2022-03-29,13440.0,12441.0,11988.0
산지,광어,2022-03-30,18000.0,12854.0,12046.0
산지,광어,2022-03-31,9999.0,12750.0,12016.0
산지,광어,2022-04-01,14407.0,13419.0,12057.0
산지,광어,2022-04-02,14014.0,13438.0,12015.0
산지,광어,2022-04-03,13427.0,13438.0,12057.0
산지,광어,2022-04-04,12688.0,13421.0,12005.0
산지,광어,2022-04-05,9999.0,13332.0,12028.0
산지,광어,2022-04-06,13734.0,13342.0,12022.0
산지,광어,2022-04-07,13677.0,13330.0,12036.0
산지,광어,2022-04-08,13704.0,13339.0,11998.0
산지,광어,2022-04-09,13767.0,13349.0,11994.0
산지,광어,2022-04-10,14559.0,13377.0,11988.0
산지,광어,2022-04-11,13757.0,13443.0,11956.0
산지,광어,2022-04-12,13672.0,13448.0,11945.0
산지,광어,2022-04-13,13894.0,13457.0,11956.0
산지,광어,2022-04-14,13955.0,13470.0,11962.0
산지,광어,2022-04-15,13887.0,13478.0,11940.0
산지,광어,2022-04-16,14006.0,13488.0,11950.0
산지,광어,2022-04-17,14006.0,13488.0,11964.0
산지,광어,2022-04-18,10000.0,13432.0,11962.0
산지,광어,2022-04-19,13854.0,13496.0,11958.0
산지,광어,2022-04-20,13983.0,11992.0,12727.0
산지,광어,2022-04-21,13909.0,13223.0,12342.0
산지,광어,2022-04-22,13855.0,12791.0,12201.0
산지,광어,2022-04-23,14003.0,12964.0,12294.0
산지,광어,2022-04-24,14003.0,12964.0,12306.0
산지,광어,2022-04-25,13910.0,13083.0,12344.0
산지,광어,2022-04-26,14237.0,13473.0,12351.0
산지,광어,2022-04-27,14581.0,13574.0,12307.0
산지,광어,2022-04-28,14235.0,14119.0,12322.0
산지,광어,2022-04-29,14463.0,14144.0,12293.0
산지,광어,2022-04-30,14497.0,14167.0,12292.0
산지,광어,2022-05-01,19403.0,14383.0,12394.0
산지,광어,2022-05-02,14387.0,14292.0,12384.0
산지,광어,2022-05-03,14134.0,14287.0,12372.0
산지,광어,2022-05-04,20000.0,14470.0,12358.0
산지,광어,2022-05-05,14230.0,14463.0,12398.0
산지,광어,2022-05-06,14415.0,14502.0,12360.0
산지,광어,2022-05-07,14512.0,14502.0,12354.0
산지,광어,2022-05-08,14512.0,14502.0,12366.0
산지,광어,2022-05-09,14262.0,14558.0,12355.0
산지,광어,2022-05-10,14387.0,14554.0,12362.0
산지,광어,2022-05-11,14479.0,14512.0,12355.0
산지,광어,2022-05-12,14105.0,14502.0,12392.0
산지,광어,2022-05-13,14378.0,14550.0,12376.0
산지,광어,2022-05-14,14370.0,14546.0,12380.0
산지,광어,2022-05-15,14370.0,14546.0,12407.0
산지,광어,2022-05-16,14639.0,14548.0,12428.0
산지,광어,2022-05-17,14872.0,14488.0,12453.0
산지,광어,2022-05-18,14352.0,14486.0,12447.0
산지,광어,2022-05-19,14622.0,14488.0,12501.0
산지,광어,2022-05-20,14659.0,14199.0,12595.0
산지,광어,2022-05-21,14479.0,14292.0,12677.0
산지,광어,2022-05-22,14479.0,14292.0,13099.0
산지,광어,2022-05-23,14302.0,14030.0,13042.0
산지,광어,2022-05-24,14782.0,14155.0,12959.0
산지,광어,2022-05-25,14510.0,14206.0,12987.0
산지,광어,2022-05-26,14682.0,14265.0,13033.0
산지,광어,2022-05-27,14461.0,13858.0,13006.0
산지,광어,2022-05-28,14642.0,13929.0,12942.0
산지,광어,2022-05-29,14642.0,13929.0,12968.0
산지,광어,2022-05-30,14593.0,13726.0,12906.0
산지,광어,2022-05-31,14261.0,13712.0,12873.0
산지,광어,2022-06-01,19200.0,14234.0,12949.0
산지,광어,2022-06-02,14596.0,14095.0,13001.0
산지,광어,2022-06-03,16427.0,14193.0,12982.0
산지,광어,2022-06-04,14547.0,14205.0,13038.0
산지,광어,2022-06-05,14028.0,14199.0,13046.0
산지,광어,2022-06-06,14801.0,14217.0,13008.0
산지,광어,2022-06-07,14626.0,14229.0,13019.0
산지,광어,2022-06-08,14732.0,14286.0,13005.0
산지,광어,2022-06-09,14582.0,14294.0,13025.0
산지,광어,2022-06-10,14566.0,14301.0,13025.0
산지,광어,2022-06-11,14578.0,14309.0,13032.0
산지,광어,2022-06-12,14578.0,14309.0,13070.0
산지,광어,2022-06-13,14765.0,14320.0,13046.0
산지,광어,2022-06-14,14833.0,14342.0,13034.0
산지,광어,2022-06-15,14912.0,14355.0,13074.0
산지,광어,2022-06-16,15171.0,14416.0,13169.0
산지,광어,2022-06-17,14595.0,14420.0,13147.0
산지,광어,2022-06-18,14744.0,14427.0,13204.0
산지,광어,2022-06-19,14744.0,0.0,13442.0
산지,광어,2022-06-20,14712.0,14712.0,12840.0
산지,광어,2022-06-21,14708.0,14710.0,13049.0
산지,광어,2022-06-22,15000.0,14743.0,12928.0
산지,광어,2022-06-23,14655.0,14725.0,13010.0
산지,광어,2022-06-24,14764.0,14423.0,12962.0
산지,광어,2022-06-25,15011.0,14497.0,13024.0
산지,광어,2022-06-26,15011.0,14497.0,13040.0
산지,광어,2022-06-27,14828.0,14533.0,12974.0
산지,광어,2022-06-28,14895.0,14570.0,13006.0
산지,광어,2022-06-29,14643.0,14576.0,13007.0
산지,광어,2022-06-30,14766.0,14285.0,13090.0
산지,광어,2022-07-01,18367.0,14573.0,13129.0
산지,광어,2022-07-02,14524.0,14571.0,13208.0
산지,광어,2022-07-03,15324.0,14600.0,13224.0
산지,광어,2022-07-04,14807.0,14468.0,13219.0
산지,광어,2022-07-05,10669.0,14346.0,13204.0
산지,광어,2022-07-06,14484.0,14367.0,13221.0
산지,광어,2022-07-07,14943.0,14255.0,13287.0
산지,광어,2022-07-08,14863.0,14178.0,13288.0
산지,광어,2022-07-09,14720.0,14192.0,13256.0
산지,광어,2022-07-10,14720.0,14192.0,13264.0
산지,광어,2022-07-11,14756.0,14099.0,13233.0
산지,광어,2022-07-12,14338.0,14005.0,13199.0
산지,광어,2022-07-13,15415.0,13945.0,13184.0
산지,광어,2022-07-14,9998.0,13869.0,13189.0
산지,광어,2022-07-15,14724.0,13805.0,13167.0
산지,광어,2022-07-16,14636.0,13822.0,13154.0
산지,광어,2022-07-17,14636.0,13822.0,13159.0
산지,광어,2022-07-18,14946.0,13807.0,13139.0
산지,광어,2022-07-19,15329.0,12665.0,12872.0
산지,광어,2022-07-20,16450.0,14060.0,13483.0
산지,광어,2022-07-21,14824.0,14212.0,13406.0
산지,광어,2022-07-22,14670.0,14251.0,13357.0
산지,광어,2022-07-23,14637.0,14299.0,13292.0
산지,광어,2022-07-24,14637.0,14299.0,13287.0
산지,광어,2022-07-25,14439.0,13883.0,13143.0
산지,광어,2022-07-26,14720.0,13867.0,13149.0
산지,광어,2022-07-27,14275.0,13898.0,13063.0
산지,광어,2022-07-28,10000.0,13689.0,13167.0
산지,광어,2022-07-29,11864.0,13622.0,13174.0
산지,광어,2022-07-30,14531.0,13673.0,13235.0
산지,광어,2022-07-31,13178.0,13647.0,13211.0
산지,광어,2022-08-01,14000.0,13895.0,13208.0
산지,광어,2022-08-02,12349.0,13864.0,13262.0
산지,광어,2022-08-03,10682.0,13783.0,13228.0
산지,광어,2022-08-04,14101.0,13791.0,13140.0
산지,광어,2022-08-05,11669.0,13739.0,13125.0
산지,광어,2022-08-06,14296.0,13753.0,13099.0
산지,광어,2022-08-07,14892.0,13782.0,13074.0
산지,광어,2022-08-08,13784.0,13700.0,13031.0
산지,광어,2022-08-09,14436.0,13633.0,12991.0
산지,광어,2022-08-10,10000.0,13567.0,13000.0
산지,광어,2022-08-11,14168.0,13579.0,13045.0
산지,광어,2022-08-12,9999.0,13518.0,13043.0
산지,광어,2022-08-13,14067.0,13529.0,13052.0
산지,광어,2022-08-14,14975.0,13558.0,13034.0
산지,광어,2022-08-15,14078.0,13568.0,13021.0
산지,광어,2022-08-16,14022.0,13527.0,13002.0
산지,광어,2022-08-17,10000.0,13476.0,12973.0
산지,광어,2022-08-18,11460.0,12747.0,12670.0
산지,광어,2022-08-19,14138.0,13210.0,12482.0
산지,광어,2022-08-20,14013.0,13411.0,12617.0
산지,광어,2022-08-21,14013.0,13411.0,12535.0
산지,광어,2022-08-22,14076.0,13544.0,12503.0
산지,광어,2022-08-23,11351.0,13344.0,12534.0
산지,광어,2022-08-24,13529.0,13441.0,12415.0
산지,광어,2022-08-25,13803.0,13429.0,12562.0
산지,광어,2022-08-26,13642.0,13181.0,12668.0
산지,광어,2022-08-27,13884.0,13232.0,12701.0
산지,광어,2022-08-28,13884.0,13232.0,12668.0
산지,광어,2022-08-29,13899.0,13071.0,12614.0
산지,광어,2022-08-30,14492.0,13155.0,12568.0
산지,광어,2022-08-31,14236.0,13215.0,12525.0
산지,광어,2022-09-01,17717.0,13560.0,12583.0
